run,scenario,algorithm,flow_id,role,src,dst,link,size_bytes,app_start_ns,application_ready_ns,network_release_ns,first_data_tx_ns,last_ack_ns,FCT_us,BCT_ms,CCT_ms,goodput_gbps,completed
mx_s2_dctcp,S2,dctcp,6,incast,5,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014108920,14108.9,14.1089,14.1089,0.1486,1
mx_s2_dctcp,S2,dctcp,7,incast,6,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014111587,14111.6,14.1116,14.1116,0.1486,1
mx_s2_dctcp,S2,dctcp,61,incast,60,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014114254,14114.3,14.1143,14.1143,0.1486,1
mx_s2_dctcp,S2,dctcp,47,incast,46,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014127815,14127.8,14.1278,14.1278,0.1484,1
mx_s2_dctcp,S2,dctcp,55,incast,54,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014131320,14131.3,14.1313,14.1313,0.1484,1
mx_s2_dctcp,S2,dctcp,25,incast,24,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014132311,14132.3,14.1323,14.1323,0.1484,1
mx_s2_dctcp,S2,dctcp,42,incast,41,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014133302,14133.3,14.1333,14.1333,0.1484,1
mx_s2_dctcp,S2,dctcp,27,incast,26,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014140159,14140.2,14.1402,14.1402,0.1483,1
mx_s2_dctcp,S2,dctcp,56,incast,55,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014146178,14146.2,14.1462,14.1462,0.1482,1
mx_s2_dctcp,S2,dctcp,53,incast,52,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014147169,14147.2,14.1472,14.1472,0.1482,1
mx_s2_dctcp,S2,dctcp,8,incast,7,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014163244,14163.2,14.1632,14.1632,0.1481,1
mx_s2_dctcp,S2,dctcp,23,incast,22,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014181833,14181.8,14.1818,14.1818,0.1479,1
mx_s2_dctcp,S2,dctcp,20,incast,19,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014187852,14187.9,14.1879,14.1879,0.1478,1
mx_s2_dctcp,S2,dctcp,36,incast,35,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014192195,14192.2,14.1922,14.1922,0.1478,1
mx_s2_dctcp,S2,dctcp,31,incast,30,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014207432,14207.4,14.2074,14.2074,0.1476,1
mx_s2_dctcp,S2,dctcp,51,incast,50,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014231887,14231.9,14.2319,14.2319,0.1474,1
mx_s2_dctcp,S2,dctcp,1,incast,0,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014240420,14240.4,14.2404,14.2404,0.1473,1
mx_s2_dctcp,S2,dctcp,22,incast,21,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014242249,14242.2,14.2422,14.2422,0.1472,1
mx_s2_dctcp,S2,dctcp,21,incast,20,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014243240,14243.2,14.2432,14.2432,0.1472,1
mx_s2_dctcp,S2,dctcp,50,incast,49,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014243393,14243.4,14.2434,14.2434,0.1472,1
mx_s2_dctcp,S2,dctcp,2,incast,1,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014262820,14262.8,14.2628,14.2628,0.147,1
mx_s2_dctcp,S2,dctcp,54,incast,53,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014263811,14263.8,14.2638,14.2638,0.147,1
mx_s2_dctcp,S2,dctcp,14,incast,13,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014268154,14268.2,14.2682,14.2682,0.147,1
mx_s2_dctcp,S2,dctcp,5,incast,4,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014268307,14268.3,14.2683,14.2683,0.147,1
mx_s2_dctcp,S2,dctcp,11,incast,10,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014268460,14268.5,14.2685,14.2685,0.147,1
mx_s2_dctcp,S2,dctcp,44,incast,43,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014270289,14270.3,14.2703,14.2703,0.147,1
mx_s2_dctcp,S2,dctcp,58,incast,57,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014272118,14272.1,14.2721,14.2721,0.1469,1
mx_s2_dctcp,S2,dctcp,46,incast,45,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014273109,14273.1,14.2731,14.2731,0.1469,1
mx_s2_dctcp,S2,dctcp,12,incast,11,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014284156,14284.2,14.2842,14.2842,0.1468,1
mx_s2_dctcp,S2,dctcp,49,incast,48,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014286823,14286.8,14.2868,14.2868,0.1468,1
mx_s2_dctcp,S2,dctcp,16,incast,15,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014288652,14288.7,14.2887,14.2887,0.1468,1
mx_s2_dctcp,S2,dctcp,41,incast,40,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014302213,14302.2,14.3022,14.3022,0.1466,1
mx_s2_dctcp,S2,dctcp,24,incast,23,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014304042,14304.0,14.304,14.304,0.1466,1
mx_s2_dctcp,S2,dctcp,3,incast,2,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014304195,14304.2,14.3042,14.3042,0.1466,1
mx_s2_dctcp,S2,dctcp,33,incast,32,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014315242,14315.2,14.3152,14.3152,0.1465,1
mx_s2_dctcp,S2,dctcp,17,incast,16,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014315395,14315.4,14.3154,14.3154,0.1465,1
mx_s2_dctcp,S2,dctcp,62,incast,61,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014318900,14318.9,14.3189,14.3189,0.1465,1
mx_s2_dctcp,S2,dctcp,64,incast,63,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014323243,14323.2,14.3232,14.3232,0.1464,1
mx_s2_dctcp,S2,dctcp,18,incast,17,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014333452,14333.5,14.3335,14.3335,0.1463,1
mx_s2_dctcp,S2,dctcp,26,incast,25,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014341147,14341.1,14.3411,14.3411,0.1462,1
mx_s2_dctcp,S2,dctcp,30,incast,29,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014341300,14341.3,14.3413,14.3413,0.1462,1
mx_s2_dctcp,S2,dctcp,63,incast,62,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014345643,14345.6,14.3456,14.3456,0.1462,1
mx_s2_dctcp,S2,dctcp,0,background,65,64,0,4000000000,NA,NA,NA,NA,NA,NA,NA,NA,7.5696,0
mx_s2_timely,S2,timely,4,incast,3,64,0,262144,1899999999,2000000000,2000000000,2000000000,2013902171,13902.2,13.9022,13.9022,0.1509,1
mx_s2_timely,S2,timely,34,incast,33,64,0,262144,1899999999,2000000000,2000000000,2000000000,2013950438,13950.4,13.9504,13.9504,0.1503,1
mx_s2_timely,S2,timely,32,incast,31,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014001237,14001.2,14.0012,14.0012,0.1498,1
mx_s2_timely,S2,timely,37,incast,36,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014014900,14014.9,14.0149,14.0149,0.1496,1
mx_s2_timely,S2,timely,52,incast,51,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014050507,14050.5,14.0505,14.0505,0.1493,1
mx_s2_timely,S2,timely,59,incast,58,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014052354,14052.4,14.0524,14.0524,0.1492,1
mx_s2_timely,S2,timely,13,incast,12,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014072769,14072.8,14.0728,14.0728,0.149,1
mx_s2_timely,S2,timely,31,incast,30,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014154796,14154.8,14.1548,14.1548,0.1482,1
mx_s2_timely,S2,timely,9,incast,8,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014154955,14155.0,14.155,14.155,0.1482,1
mx_s2_timely,S2,timely,43,incast,42,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014155958,14156.0,14.156,14.156,0.1481,1
mx_s2_timely,S2,timely,57,incast,56,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014156117,14156.1,14.1561,14.1561,0.1481,1
mx_s2_timely,S2,timely,63,incast,62,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014156276,14156.3,14.1563,14.1563,0.1481,1
mx_s2_timely,S2,timely,23,incast,22,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014159811,14159.8,14.1598,14.1598,0.1481,1
mx_s2_timely,S2,timely,10,incast,9,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014172630,14172.6,14.1726,14.1726,0.148,1
mx_s2_timely,S2,timely,15,incast,14,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014172789,14172.8,14.1728,14.1728,0.148,1
mx_s2_timely,S2,timely,58,incast,57,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014174636,14174.6,14.1746,14.1746,0.148,1
mx_s2_timely,S2,timely,29,incast,28,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014185767,14185.8,14.1858,14.1858,0.1478,1
mx_s2_timely,S2,timely,33,incast,32,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014195210,14195.2,14.1952,14.1952,0.1477,1
mx_s2_timely,S2,timely,39,incast,38,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014198745,14198.7,14.1987,14.1987,0.1477,1
mx_s2_timely,S2,timely,2,incast,1,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014235196,14235.2,14.2352,14.2352,0.1473,1
mx_s2_timely,S2,timely,38,incast,37,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014240419,14240.4,14.2404,14.2404,0.1473,1
mx_s2_timely,S2,timely,18,incast,17,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014251550,14251.5,14.2515,14.2515,0.1472,1
mx_s2_timely,S2,timely,7,incast,6,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014255929,14255.9,14.2559,14.2559,0.1471,1
mx_s2_timely,S2,timely,20,incast,19,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014261152,14261.2,14.2612,14.2612,0.1471,1
mx_s2_timely,S2,timely,28,incast,27,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014263843,14263.8,14.2638,14.2638,0.147,1
mx_s2_timely,S2,timely,36,incast,35,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014266534,14266.5,14.2665,14.2665,0.147,1
mx_s2_timely,S2,timely,40,incast,39,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014266693,14266.7,14.2667,14.2667,0.147,1
mx_s2_timely,S2,timely,17,incast,16,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014268540,14268.5,14.2685,14.2685,0.147,1
mx_s2_timely,S2,timely,25,incast,24,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014269543,14269.5,14.2695,14.2695,0.147,1
mx_s2_timely,S2,timely,6,incast,5,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014278986,14279.0,14.279,14.279,0.1469,1
mx_s2_timely,S2,timely,64,incast,63,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014279145,14279.1,14.2791,14.2791,0.1469,1
mx_s2_timely,S2,timely,19,incast,18,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014280148,14280.1,14.2801,14.2801,0.1469,1
mx_s2_timely,S2,timely,48,incast,47,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014281151,14281.2,14.2812,14.2812,0.1468,1
mx_s2_timely,S2,timely,26,incast,25,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014281310,14281.3,14.2813,14.2813,0.1468,1
mx_s2_timely,S2,timely,35,incast,34,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014284845,14284.8,14.2848,14.2848,0.1468,1
mx_s2_timely,S2,timely,45,incast,44,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014290912,14290.9,14.2909,14.2909,0.1467,1
mx_s2_timely,S2,timely,56,incast,55,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014291071,14291.1,14.2911,14.2911,0.1467,1
mx_s2_timely,S2,timely,14,incast,13,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014296294,14296.3,14.2963,14.2963,0.1467,1
mx_s2_timely,S2,timely,11,incast,10,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014296453,14296.5,14.2965,14.2965,0.1467,1
mx_s2_timely,S2,timely,5,incast,4,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014296612,14296.6,14.2966,14.2966,0.1467,1
mx_s2_timely,S2,timely,53,incast,52,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014306055,14306.1,14.3061,14.3061,0.1466,1
mx_s2_timely,S2,timely,22,incast,21,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014310434,14310.4,14.3104,14.3104,0.1465,1
mx_s2_timely,S2,timely,21,incast,20,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014317465,14317.5,14.3175,14.3175,0.1465,1
mx_s2_timely,S2,timely,54,incast,53,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014322111,14322.1,14.3221,14.3221,0.1464,1
mx_s2_timely,S2,timely,16,incast,15,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014327273,14327.3,14.3273,14.3273,0.1464,1
mx_s2_timely,S2,timely,30,incast,29,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014342935,14342.9,14.3429,14.3429,0.1462,1
mx_s2_timely,S2,timely,42,incast,41,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014367926,14367.9,14.3679,14.3679,0.146,1
mx_s2_timely,S2,timely,27,incast,26,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014371132,14371.1,14.3711,14.3711,0.1459,1
mx_s2_timely,S2,timely,44,incast,43,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014376506,14376.5,14.3765,14.3765,0.1459,1
mx_s2_timely,S2,timely,60,incast,59,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014379743,14379.7,14.3797,14.3797,0.1458,1
mx_s2_timely,S2,timely,8,incast,7,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014380018,14380.0,14.38,14.38,0.1458,1
mx_s2_timely,S2,timely,61,incast,60,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014381159,14381.2,14.3812,14.3812,0.1458,1
mx_s2_timely,S2,timely,62,incast,61,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014384327,14384.3,14.3843,14.3843,0.1458,1
mx_s2_timely,S2,timely,12,incast,11,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014384613,14384.6,14.3846,14.3846,0.1458,1
mx_s2_timely,S2,timely,49,incast,48,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014386407,14386.4,14.3864,14.3864,0.1458,1
mx_s2_timely,S2,timely,41,incast,40,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014387204,14387.2,14.3872,14.3872,0.1458,1
mx_s2_timely,S2,timely,50,incast,49,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014406437,14406.4,14.4064,14.4064,0.1456,1
mx_s2_timely,S2,timely,51,incast,50,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014418073,14418.1,14.4181,14.4181,0.1455,1
mx_s2_timely,S2,timely,1,incast,0,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014467767,14467.8,14.4678,14.4678,0.145,1
mx_s2_timely,S2,timely,3,incast,2,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014486244,14486.2,14.4862,14.4862,0.1448,1
mx_s2_timely,S2,timely,24,incast,23,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014496453,14496.5,14.4965,14.4965,0.1447,1
mx_s2_timely,S2,timely,46,incast,45,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014508582,14508.6,14.5086,14.5086,0.1445,1
mx_s2_timely,S2,timely,55,incast,54,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014537249,14537.2,14.5372,14.5372,0.1443,1
mx_s2_timely,S2,timely,47,incast,46,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014574696,14574.7,14.5747,14.5747,0.1439,1
mx_s2_timely,S2,timely,0,background,65,64,0,4000000000,NA,NA,NA,NA,NA,NA,NA,NA,7.5093,0
mx_s2_hpcc,S2,hpcc,36,incast,35,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014142406,14142.4,14.1424,14.1424,0.1483,1
mx_s2_hpcc,S2,hpcc,43,incast,42,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014323833,14323.8,14.3238,14.3238,0.1464,1
mx_s2_hpcc,S2,hpcc,9,incast,8,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014379764,14379.8,14.3798,14.3798,0.1458,1
mx_s2_hpcc,S2,hpcc,13,incast,12,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014414791,14414.8,14.4148,14.4148,0.1455,1
mx_s2_hpcc,S2,hpcc,11,incast,10,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014426301,14426.3,14.4263,14.4263,0.1454,1
mx_s2_hpcc,S2,hpcc,33,incast,32,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014455610,14455.6,14.4556,14.4556,0.1451,1
mx_s2_hpcc,S2,hpcc,4,incast,3,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014478443,14478.4,14.4784,14.4784,0.1448,1
mx_s2_hpcc,S2,hpcc,44,incast,43,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014479501,14479.5,14.4795,14.4795,0.1448,1
mx_s2_hpcc,S2,hpcc,53,incast,52,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014538437,14538.4,14.5384,14.5384,0.1442,1
mx_s2_hpcc,S2,hpcc,54,incast,53,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014554302,14554.3,14.5543,14.5543,0.1441,1
mx_s2_hpcc,S2,hpcc,47,incast,46,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014555360,14555.4,14.5554,14.5554,0.1441,1
mx_s2_hpcc,S2,hpcc,14,incast,13,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014563386,14563.4,14.5634,14.5634,0.144,1
mx_s2_hpcc,S2,hpcc,32,incast,31,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014568799,14568.8,14.5688,14.5688,0.1439,1
mx_s2_hpcc,S2,hpcc,23,incast,22,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014585535,14585.5,14.5855,14.5855,0.1438,1
mx_s2_hpcc,S2,hpcc,48,incast,47,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014597045,14597.0,14.597,14.597,0.1437,1
mx_s2_hpcc,S2,hpcc,31,incast,30,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014634430,14634.4,14.6344,14.6344,0.1433,1
mx_s2_hpcc,S2,hpcc,15,incast,14,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014662733,14662.7,14.6627,14.6627,0.143,1
mx_s2_hpcc,S2,hpcc,63,incast,62,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014668146,14668.1,14.6681,14.6681,0.143,1
mx_s2_hpcc,S2,hpcc,41,incast,40,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014675301,14675.3,14.6753,14.6753,0.1429,1
mx_s2_hpcc,S2,hpcc,45,incast,44,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014697263,14697.3,14.6973,14.6973,0.1427,1
mx_s2_hpcc,S2,hpcc,30,incast,29,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014724451,14724.5,14.7245,14.7245,0.1424,1
mx_s2_hpcc,S2,hpcc,38,incast,37,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014752510,14752.5,14.7525,14.7525,0.1422,1
mx_s2_hpcc,S2,hpcc,34,incast,33,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014760479,14760.5,14.7605,14.7605,0.1421,1
mx_s2_hpcc,S2,hpcc,7,incast,6,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014787667,14787.7,14.7877,14.7877,0.1418,1
mx_s2_hpcc,S2,hpcc,8,incast,7,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014792209,14792.2,14.7922,14.7922,0.1418,1
mx_s2_hpcc,S2,hpcc,56,incast,55,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014793267,14793.3,14.7933,14.7933,0.1418,1
mx_s2_hpcc,S2,hpcc,64,incast,63,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014811416,14811.4,14.8114,14.8114,0.1416,1
mx_s2_hpcc,S2,hpcc,6,incast,5,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014839475,14839.5,14.8395,14.8395,0.1413,1
mx_s2_hpcc,S2,hpcc,28,incast,27,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014852727,14852.7,14.8527,14.8527,0.1412,1
mx_s2_hpcc,S2,hpcc,25,incast,24,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014853785,14853.8,14.8538,14.8538,0.1412,1
mx_s2_hpcc,S2,hpcc,17,incast,16,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014869650,14869.6,14.8697,14.8697,0.141,1
mx_s2_hpcc,S2,hpcc,49,incast,48,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014871579,14871.6,14.8716,14.8716,0.141,1
mx_s2_hpcc,S2,hpcc,18,incast,17,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014872637,14872.6,14.8726,14.8726,0.141,1
mx_s2_hpcc,S2,hpcc,24,incast,23,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014877179,14877.2,14.8772,14.8772,0.141,1
mx_s2_hpcc,S2,hpcc,19,incast,18,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014882801,14882.8,14.8828,14.8828,0.1409,1
mx_s2_hpcc,S2,hpcc,1,incast,0,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014885717,14885.7,14.8857,14.8857,0.1409,1
mx_s2_hpcc,S2,hpcc,27,incast,26,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014890417,14890.4,14.8904,14.8904,0.1408,1
mx_s2_hpcc,S2,hpcc,20,incast,19,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014900718,14900.7,14.9007,14.9007,0.1407,1
mx_s2_hpcc,S2,hpcc,5,incast,4,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014915193,14915.2,14.9152,14.9152,0.1406,1
mx_s2_hpcc,S2,hpcc,35,incast,34,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014922183,14922.2,14.9222,14.9222,0.1405,1
mx_s2_hpcc,S2,hpcc,39,incast,38,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014929351,14929.4,14.9294,14.9294,0.1405,1
mx_s2_hpcc,S2,hpcc,62,incast,61,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014936506,14936.5,14.9365,14.9365,0.1404,1
mx_s2_hpcc,S2,hpcc,61,incast,60,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014944478,14944.5,14.9445,14.9445,0.1403,1
mx_s2_hpcc,S2,hpcc,57,incast,56,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014956193,14956.2,14.9562,14.9562,0.1402,1
mx_s2_hpcc,S2,hpcc,46,incast,45,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014962910,14962.9,14.9629,14.9629,0.1402,1
mx_s2_hpcc,S2,hpcc,29,incast,28,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014971523,14971.5,14.9715,14.9715,0.1401,1
mx_s2_hpcc,S2,hpcc,16,incast,15,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014974005,14974.0,14.974,14.974,0.1401,1
mx_s2_hpcc,S2,hpcc,42,incast,41,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014982747,14982.7,14.9827,14.9827,0.14,1
mx_s2_hpcc,S2,hpcc,51,incast,50,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014993224,14993.2,14.9932,14.9932,0.1399,1
mx_s2_hpcc,S2,hpcc,12,incast,11,64,0,262144,1899999999,2000000000,2000000000,2000000000,2014995153,14995.2,14.9952,14.9952,0.1399,1
mx_s2_hpcc,S2,hpcc,52,incast,51,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015007645,15007.6,15.0076,15.0076,0.1397,1
mx_s2_hpcc,S2,hpcc,2,incast,1,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015011955,15012.0,15.012,15.012,0.1397,1
mx_s2_hpcc,S2,hpcc,55,incast,54,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015015626,15015.6,15.0156,15.0156,0.1397,1
mx_s2_hpcc,S2,hpcc,21,incast,20,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015031548,15031.5,15.0315,15.0315,0.1395,1
mx_s2_hpcc,S2,hpcc,40,incast,39,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015046735,15046.7,15.0467,15.0467,0.1394,1
mx_s2_hpcc,S2,hpcc,10,incast,9,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015051348,15051.3,15.0513,15.0513,0.1393,1
mx_s2_hpcc,S2,hpcc,60,incast,59,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015057430,15057.4,15.0574,15.0574,0.1393,1
mx_s2_hpcc,S2,hpcc,26,incast,25,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015059359,15059.4,15.0594,15.0594,0.1393,1
mx_s2_hpcc,S2,hpcc,50,incast,49,64,0,262144,1899999999,2000000000,2000000000,2000000000,2015065115,15065.1,15.0651,15.0651,0.1392,1
