time_ns,event,entity,role_or_zone_or_state,requested_or_target_bps,commanded_or_aggreq_bps,applied_bps,owner,queue_B_or_phase,Q_pred_B,boost_bps,drain_bps
2069230000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069235000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069240000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069245000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069250000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069255000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069260000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069265000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069270000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069275000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069280000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069285000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069290000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069295000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069300000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069305000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069310000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069315000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069320000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069325000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069330000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069335000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069340000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069345000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069350000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069355000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069360000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069365000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069370000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069375000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069380000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069385000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069390000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069395000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069400000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069405000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069410000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069415000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069420000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069425000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069430000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069435000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069440000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069445000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069450000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069455000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069460000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069465000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069470000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069475000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069480000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069485000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069490000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069495000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069500000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069505000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069510000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069515000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069520000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069525000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069530000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069535000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069540000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069545000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069550000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069555000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069560000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069565000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069570000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069575000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069580000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069585000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069590000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069595000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069600000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069605000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069610000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069615000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069620000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069625000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069630000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069635000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069640000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069645000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069650000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069655000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069660000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069665000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069670000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069675000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069680000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069685000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069690000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069695000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069700000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069705000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069710000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069715000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069720000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069725000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069730000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069735000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069740000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069745000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069750000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069755000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069760000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069765000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069770000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069775000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069780000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069785000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069790000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069795000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069800000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069805000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069810000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069815000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069820000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069825000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069830000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069835000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069840000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069845000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069850000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069855000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069860000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069865000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069870000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069875000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069880000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069885000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069890000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069895000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069900000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069905000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069910000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069915000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069920000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069925000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069930000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069935000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069940000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069945000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069950000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069955000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069960000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069965000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069970000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069975000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069980000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069985000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069990000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2069995000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070000000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070005000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070010000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070015000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070020000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070025000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070030000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070035000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070040000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070045000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070050000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070055000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070060000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070065000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070070000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070075000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070080000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070085000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070090000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070095000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070100000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070105000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070110000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070115000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070120000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070125000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070130000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070135000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070140000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070145000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070150000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070155000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070160000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070165000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070170000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070175000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070180000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070185000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070190000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070195000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070200000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070205000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070210000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070215000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070220000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070225000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070230000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070235000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070240000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070245000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070250000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070255000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070260000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070265000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070270000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070275000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070280000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070285000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070290000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070295000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070300000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070305000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070310000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070315000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070320000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070325000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070330000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070335000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070340000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070345000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070350000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070355000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070360000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070365000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070370000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070375000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070380000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070385000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070390000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070395000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070400000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070405000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070410000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070415000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070420000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070425000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070430000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070435000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070440000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070445000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070450000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070455000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070460000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070465000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070470000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070475000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070480000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070485000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070490000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070495000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070500000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070505000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070510000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070515000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070520000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070525000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070530000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070535000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070540000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070545000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070550000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070555000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070560000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070565000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070570000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070575000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070580000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070585000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070590000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070595000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070600000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070605000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070610000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070615000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070620000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070625000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070630000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070635000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070640000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070645000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070650000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070655000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070660000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070665000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070670000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070675000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070680000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070685000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070690000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070695000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070700000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070705000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070710000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070715000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070720000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070725000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070730000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070735000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070740000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070745000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070750000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070755000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070760000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070765000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070770000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070775000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070780000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070785000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070790000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070795000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070800000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070805000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070810000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070815000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070820000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070825000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070830000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070835000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070840000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070845000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070850000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070855000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070860000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070865000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070870000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070875000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070880000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070885000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070890000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070895000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070900000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070905000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070910000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070915000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070920000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070925000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070930000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070935000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070940000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070945000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070950000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070955000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070960000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070965000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070970000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070975000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070980000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070985000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070990000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2070995000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071000000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071005000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071010000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071015000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071020000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071025000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071030000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071035000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071040000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071045000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071050000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071055000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071060000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071065000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071070000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071075000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071080000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071085000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071090000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071095000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071100000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071105000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071110000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071115000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071120000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071125000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071130000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071135000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071140000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071145000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071150000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071155000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071160000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071165000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071170000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071175000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071180000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071185000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071190000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071195000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071200000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071205000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
2071210000,epoch,link0,GREEN,0,0,7926162331,,0,0,0,0
