time_ns,event,link_id,node_id,if_index,packet_uid,packet_bytes
20042741,TX_END,0,84,1,3642,1000
20042741,TX_BEGIN,0,84,1,3644,1000
20042760,TX_END,0,84,1,3644,1000
20042760,TX_BEGIN,0,84,1,3646,1000
20042779,TX_END,0,84,1,3646,1000
20042779,TX_BEGIN,0,84,1,3648,1000
20042798,TX_END,0,84,1,3648,1000
20042798,TX_BEGIN,0,84,1,3650,1000
20042817,TX_END,0,84,1,3650,1000
20042817,TX_BEGIN,0,84,1,3652,1000
20042836,TX_END,0,84,1,3652,1000
20042836,TX_BEGIN,0,84,1,3654,1000
20042855,TX_END,0,84,1,3654,1000
20042855,TX_BEGIN,0,84,1,3656,1000
20042874,TX_END,0,84,1,3656,1000
20042874,TX_BEGIN,0,84,1,3658,1000
20042893,TX_END,0,84,1,3658,1000
20042893,TX_BEGIN,0,84,1,3660,1000
20042912,TX_END,0,84,1,3660,1000
20042912,TX_BEGIN,0,84,1,3662,1000
20042931,TX_END,0,84,1,3662,1000
20042931,TX_BEGIN,0,84,1,3664,1000
20042950,TX_END,0,84,1,3664,1000
20042950,TX_BEGIN,0,84,1,3666,1000
20042969,TX_END,0,84,1,3666,1000
20042969,TX_BEGIN,0,84,1,3668,1000
20042988,TX_END,0,84,1,3668,1000
20042988,TX_BEGIN,0,84,1,3670,1000
20043007,TX_END,0,84,1,3670,1000
20043007,TX_BEGIN,0,84,1,3672,1000
20043026,TX_END,0,84,1,3672,1000
20043026,TX_BEGIN,0,84,1,3674,1000
20043045,TX_END,0,84,1,3674,1000
20043045,TX_BEGIN,0,84,1,3676,1000
20043064,TX_END,0,84,1,3676,1000
20043064,TX_BEGIN,0,84,1,3678,1000
20043083,TX_END,0,84,1,3678,1000
20043083,TX_BEGIN,0,84,1,3680,1000
20043102,TX_END,0,84,1,3680,1000
20043102,TX_BEGIN,0,84,1,3682,1000
20043121,TX_END,0,84,1,3682,1000
20043121,TX_BEGIN,0,84,1,3684,1000
20043140,TX_END,0,84,1,3684,1000
20043140,TX_BEGIN,0,84,1,3686,1000
20043159,TX_END,0,84,1,3686,1000
20043159,TX_BEGIN,0,84,1,3688,1000
20043178,TX_END,0,84,1,3688,1000
20043178,TX_BEGIN,0,84,1,3690,1000
20043197,TX_END,0,84,1,3690,1000
